ngram,count
to such,41
's face,41
yet .,41
know me,41
the land,41
though he,41
", gloucester",41
's eyes,41
near the,41
to any,41
thou liest,41
her in,41
in faith,41
thus ?,41
indeed .,41
this business,41
"dog ,",41
my sister,41
"another ,",41
here :,41
and call,41
brother .,41
are as,41
which thou,41
the wars,41
"voice ,",41
so to,41
that to,41
he must,41
thy tongue,40
soft !,40
his love,40
what do,40
tell the,40
made of,40
go you,40
come not,40
have your,40
heaven and,40
. farewell,40
"pleasure ,",40
your ladyship,40
why dost,40
i for,40
the least,40
", very",40
and honour,40
were the,40
what of,40
him as,40
i bear,40
how you,40
with it,40
", forsooth",40
me have,40
"virtue ,",40
here he,40
and 't,40
see your,40
each other,40
true :,40
"joy ,",40
ten thousand,40
think of,40
but they,40
my leave,40
"claudio ,",40
cause .,40
or two,40
your name,40
be no,40
"ring ,",40
been a,40
the capitol,40
that :,40
shall hear,40
his daughter,40
"heavens ,",40
is good,40
forth .,40
thy heart,40
are no,40
. exeunt,40
long .,40
i said,40
"'em ,",40
the castle,40
both .,40
thy mother,40
", doth",40
me no,40
that time,40
come from,40
for which,40
with one,40
"seen ,",40
"weep ,",40
every thing,39
this hour,39
rather than,39
'd thee,39
his body,39
", caesar",39
find it,39
take your,39
have him,39
for .,39
-- and,39
hands .,39
good to,39
we should,39
me my,39
call you,39
"had ,",39
my horse,39
's heart,39
may i,39
", two",39
the hour,39
"marcus ,",39
comes to,39
lady !,39
it a,39
was it,39
"sirs ,",39
this ring,39
"methinks ,",39
so shall,39
not go,39
hath no,39
"rage ,",39
are we,39
"swear ,",39
", fellow",39
this letter,39
", must",39
", adieu",39
which now,39
", than",39
thee a,39
crown 'd,39
", mark",39
deliver 'd,39
: no,39
", young",39
. who,39
back again,39
some other,39
you here,39
is for,39
hear him,39
do :,39
: do,39
your husband,39
you might,39
the boy,39
"romeo ,",39
doth not,39
nor the,39
in :,39
", prince",39
by their,39
bear the,39
cause to,39
speak not,39
answer .,39
'll take,39
they did,39
man and,39
presently .,39
this hand,38
"pity ,",38
so it,38
she has,38
"norfolk ,",38
"brief ,",38
she had,38
say he,38
thou must,38
", sit",38
"haste ,",38
be thou,38
all thy,38
boy .,38
has a,38
"late ,",38
"'faith ,",38
", signior",38
"devil ,",38
have spoke,38
the business,38
: why,38
", art",38
make my,38
"iago ,",38
", brutus",38
in what,38
. it,38
i make,38
him i,38
"antonio ,",38
your master,38
a goodly,38
will tell,38
of time,38
"lips ,",38
heart is,38
? do,38
"comfort ,",38
is one,38
all 's,38
all of,38
alarum .,38
live to,38
you give,38
love !,38
"little ,",38
not love,38
good master,38
o'er the,38
know that,38
not live,38
you what,38
a true,38
from thee,38
shall never,38
me here,38
fare thee,38
be here,38
", bear",38
welcome to,38
make your,38
much of,38
a prince,38
according to,38
a dog,38
the two,38
can i,38
that doth,38
shall do,38
before .,38
and like,38
lady ?,37
"sing ,",37
if a,37
how shall,37
before i,37
her own,37
of lancaster,37
and put,37
's blood,37
it seems,37
bed .,37
earth .,37
he do,37
the lion,37
honour and,37
yet he,37
at me,37
my death,37
return 'd,37
the earl,37
"gates ,",37
give the,37
your heart,37
"sin ,",37
a heart,37
"fall ,",37
must have,37
one word,37
live in,37
and come,37
that had,37
make them,37
i remember,37
"cassio ,",37
you from,37
to let,37
. by,37
him out,37
play 'd,37
", alas",37
"course ,",37
or to,37
", fool",37
love with,37
"money ,",37
", welcome",37
bear it,37
a n't,37
"town ,",37
do but,37
me by,37
would it,37
of yours,37
", captain",37
"others ,",37
his soul,37
able to,37
"days ,",37
though you,37
have had,37
than in,37
"his ,",37
my sovereign,37
to an,37
! let,37
"sight ,",37
the cardinal,37
o thou,37
for an,37
is our,37
. look,37
's hand,37
first .,37
not his,37
without the,37
made the,37
one another,37
"about ,",37
. yet,37
mistress .,37
him at,37
such an,36
i loved,36
sword .,36
do as,36
", brave",36
"note ,",36
to lose,36
unto my,36
act ii,36
damn 'd,36
"two ,",36
between the,36
the face,36
along with,36
show me,36
act i,36
since you,36
! 't,36
"enemy ,",36
where we,36
to some,36
faith .,36
"servant ,",36
"princes ,",36
i hold,36
act v,36
you at,36
my conscience,36
are but,36
must die,36
and love,36
of great,36
: how,36
"lost ,",36
"birth ,",36
' a,36
have .,36
the purpose,36
it 's,36
gloucester 's,36
the son,36
master brook,36
am in,36
the enemy,36
put it,36
. where,36
as one,36
act iii,36
were it,36
thy brother,36
"hector ,",36
is nothing,36
of god,36
shall go,36
they can,36
hath the,36
he loves,36
shalt be,36
before you,36
"tut ,",36
"adieu ,",36
we had,36
the sword,36
in every,36
in any,36
that our,36
else .,36
commend me,36
love i,36
but 't,36
thee and,36
it by,36
have in,36
"grave ,",36
than that,36
so great,36
will take,36
fair and,36
and some,36
my body,36
tell her,36
perform 'd,36
from you,36
while i,36
had he,36
to france,36
"young ,",36
to set,36
act iv,36
not now,36
"merry ,",36
'll do,36
hath done,36
within this,35
you my,35
? he,35
on :,35
"women ,",35
queen 's,35
that thy,35
you please,35
matter .,35
this to,35
", friends",35
! now,35
"already ,",35
doubt not,35
how long,35
? if,35
pair of,35
for if,35
", iago",35
do this,35
withal .,35
queen of,35
of no,35
death !,35
thing .,35
glad to,35
you call,35
so do,35
husband 's,35
were as,35
up my,35
the ring,35
from their,35
", ye",35
less than,35
! where,35
me well,35
me out,35
"means ,",35
-- as,35
what means,35
"person ,",35
cause of,35
away :,35
a husband,35
", worthy",35
"forsooth ,",35
scene vi,35
vi .,35
know what,35
so is,35
than thou,35
fie !,35
your pleasure,35
rest .,35
in 's,35
o god,35
give her,35
heart !,35
course of,35
it that,35
even as,35
"traitor ,",35
the young,35
"honest ,",35
i myself,35
love of,35
"ill ,",35
thee not,35
i found,35
an oath,35
and twenty,35
to-night .,35
of gold,35
"sit ,",35
alas !,35
do with,35
say the,35
answer 'd,35
i stand,35
she can,35
say that,35
dead ?,35
heart 's,35
"wars ,",35
king edward,35
call it,35
timon 's,35
"must ,",35
shalt not,35
see this,35
the deed,35
you as,35
but how,35
at our,35
i leave,35
and can,35
have his,35
"been ,",35
be of,35
i. a,35
here to,35
love her,35
's will,35
"clifford ,",35
cut off,35
me on,35
i the,35
how does,35
my duty,35
as is,35
eyes of,34
"paris ,",34
what will,34
? speak,34
marry her,34
we would,34
i a,34
gone :,34
prove a,34
anon .,34
no doubt,34
shall know,34
way of,34
and many,34
me what,34
let my,34
take heed,34
were in,34
was his,34
"captain ,",34
"revenge ,",34
a pair,34
be revenged,34
"speech ,",34
"breast ,",34
hear it,34
will ?,34
will never,34
"shallow ,",34
. she,34
drum and,34
the mind,34
see my,34
"best ,",34
not here,34
her love,34
my state,34
and set,34
be :,34
take a,34
"duty ,",34
it as,34
much to,34
now he,34
of some,34
without a,34
and blood,34
is much,34
for in,34
and think,34
blood of,34
and turn,34
manner of,34
may do,34
never saw,34
for love,34
of many,34
"angelo ,",34
the fair,34
what was,34
wont to,34
use of,34
by our,34
your mother,34
desire to,34
he knows,34
and two,34
"salisbury ,",34
hadst thou,34
: pray,34
be ?,34
me how,34
. therefore,34
"comes ,",34
"music ,",34
'em .,34
make her,34
. do,34
then you,34
it had,34
thine eyes,34
him be,34
the realm,34
the streets,34
"friar ,",34
! this,34
"beard ,",34
"fault ,",34
for one,34
truth .,34
"work ,",34
"slain ,",34
blood and,34
yet the,34
he says,34
and show,34
at least,34
: all,34
"looks ,",34
there were,34
this !,34
sir hugh,34
? who,34
heard of,33
have her,33
by all,33
all to,33
by .,33
"hastings ,",33
. that,33
his brother,33
before me,33
that so,33
arm 'd,33
read it,33
and those,33
pass 'd,33
come :,33
his honour,33
antony .,33
you look,33
. they,33
the greatest,33
honest man,33
thus :,33
", hark",33
you by,33
"office ,",33
octavius caesar,33
fellow .,33
was ever,33
no such,33
"follow ,",33
nature 's,33
her eyes,33
you mean,33
nor no,33
to mine,33
where thou,33
", de",33
crown .,33
lend me,33
! if,33
right .,33
life :,33
us !,33
see me,33
we be,33
o lord,33
be sworn,33
his mother,33
"never ,",33
business .,33
his friends,33
begin to,33
"hate ,",33
are now,33
gave me,33
never did,33
the issue,33
gods !,33
it you,33
say ?,33
i call,33
"meet ,",33
and myself,33
not all,33
the battle,33
the life,33
any of,33
is made,33
not one,33
? my,33
saw him,33
trust me,33
that no,33
", whilst",33
his highness,33
"ready ,",33
for them,33
not but,33
he could,33
. fare,33
woman .,33
thus .,33
"behold ,",33
what to,33
? where,33
"proud ,",33
: our,33
adieu .,33
"hearts ,",33
against your,33
there !,33
think the,33
keep your,33
men are,33
done ?,33
", heaven",33
us in,33
hence .,33
his will,33
fight .,33
stay .,33
me some,33
me at,33
! to,33
be you,33
he might,33
in blood,33
do know,33
the sweet,33
do what,32
say'st thou,32
enter duke,32
sent for,32
that never,32
"drink ,",32
-- a,32
death of,32
when my,32
in thine,32
'll bring,32
gentleman .,32
see them,32
to get,32
down the,32
to lay,32
and am,32
so good,32
'd them,32
give them,32
in england,32
and makes,32
anne page,32
who can,32
"hamlet ,",32
because i,32
"known ,",32
"woe ,",32
"care ,",32
take up,32
good will,32
"ours ,",32
"montague ,",32
. will,32
not stay,32
where it,32
at first,32
bid them,32
be married,32
back .,32
: good,32
as any,32
", although",32
-- but,32
by you,32
"chamber ,",32
way :,32
but there,32
: by,32
queen margaret,32
with these,32
where they,32
make his,32
have found,32
more in,32
further .,32
say it,32
at that,32
unto a,32
"ways ,",32
", duke",32
"sorrow ,",32
the bastard,32
. is,32
the holy,32
! it,32
not me,32
his eye,32
"lies ,",32
that e'er,32
my child,32
husband .,32
your leave,32
mine eye,32
"brook ,",32
lady :,32
have all,32
what have,32
doth the,32
this fellow,32
your head,32
purpose .,32
caesar .,32
"these ,",32
hope to,32
'd your,32
his master,32
speak :,32
at him,32
that there,32
are gone,31
an you,31
believe it,31
"at ,",31
it up,31
your royal,31
do him,31
it well,31
be more,31
"hair ,",31
no ?,31
"strange ,",31
off the,31
or any,31
they may,31
not choose,31
out :,31
"harry ,",31
and speak,31
after the,31
a place,31
wish 'd,31
so near,31
"bear ,",31
in vain,31
the present,31
my faith,31
me but,31
as for,31
"when ,",31
for us,31
than his,31
whilst i,31
set on,31
", rather",31
till then,31
then :,31
drown 'd,31
"play ,",31
spirit of,31
all men,31
you there,31
these two,31
ever .,31
at sea,31
up with,31
now will,31
his .,31
state of,31
see .,31
what is't,31
go along,31
she should,31
possess 'd,31
thou darest,31
"ever ,",31
", friend",31
"alive ,",31
that love,31
patience .,31
. 't,31
'll follow,31
you find,31
for god,31
"born ,",31
"titus ,",31
and keep,31
"coward ,",31
amen .,31
so you,31
", show",31
"remember ,",31
a beggar,31
to fear,31
that way,31
"timon ,",31
she comes,31
", against",31
"do't ,",31
known to,31
's as,31
know his,31
and well,31
him well,31
thou and,31
had it,31
"sooth ,",31
be but,31
"kind ,",31
other 's,31
my boy,31
life and,31
of caesar,31
to break,31
your patience,31
't .,31
this great,31
the honour,31
eye of,31
knows not,31
to those,31
"french ,",31
-- that,31
him of,31
to england,31
mine :,31
we see,31
yourself .,31
in time,31
give my,31
. be,31
that has,31
once again,31
a more,31
lord and,31
the princess,30
that of,30
"tower ,",30
not how,30
"kings ,",30
too long,30
the power,30
though it,30
from all,30
"talbot ,",30
not been,30
! that,30
: as,30
the father,30
"gar ,",30
then be,30
hither :,30
content .,30
of every,30
"heard ,",30
and know,30
for some,30
help to,30
i perceive,30
she may,30
them with,30
land .,30
was this,30
ear .,30
", only",30
till you,30
"country ,",30
would say,30
and true,30
that now,30
is't not,30
so the,30
no better,30
bear me,30
out o,30
they should,30
the will,30
of winchester,30
straight .,30
be found,30
for fear,30
this gentleman,30
good man,30
dead :,30
yet you,30
"themselves ,",30
of fortune,30
pray god,30
your mind,30
are like,30
see her,30
all !,30
"flesh ,",30
have an,30
", leave",30
the jew,30
be hanged,30
mother .,30
let your,30
into his,30
of peace,30
him on,30
him by,30
"pompey ,",30
"marcius ,",30
a lord,30
an enemy,30
now you,30
their heads,30
down with,30
house :,30
heaven !,30
", within",30
of fear,30
", know",30
the true,30
have told,30
wrong 'd,30
", full",30
loss of,30
to prove,30
are these,30
and hath,30
know of,30
"confess ,",30
good lady,30
was to,30
'll speak,30
a piece,30
wife :,30
will we,30
fortune .,30
"charge ,",30
"ourselves ,",30
away the,30
again ?,30
thank your,30
but be,30
"northumberland ,",30
of night,30
an end,30
did the,30
had you,30
? come,30
thou have,30
but who,30
she that,30
since the,30
god and,30
till now,30
"lives ,",30
"host ,",30
day 's,30
methinks i,30
awhile .,30
fear of,30
", antony",30
that be,30
"run ,",30
a horse,30
lord 's,30
", villain",30
one thing,30
return to,30
speak it,30
day is,30
flesh and,30
"sick ,",30
follow .,30
one :,30
find the,30
which was,30
even with,30
better .,29
god be,29
stay 'd,29
us not,29
are at,29
of state,29
grave .,29
want of,29
to wear,29
and full,29
let this,29
stand up,29
' o,29
then we,29
honour of,29
or in,29
what she,29
"please ,",29
as 't,29
"anon ,",29
think so,29
father and,29
court .,29
head :,29
her that,29
go ?,29
"return ,",29
"favour ,",29
and even,29
"lavinia ,",29
a dream,29
who was,29
so soon,29
word of,29
who shall,29
art .,29
there :,29
", still",29
they be,29
a queen,29
the manner,29
time is,29
is full,29
to win,29
with no,29
come you,29
myself :,29
how do,29
"marriage ,",29
"poor ,",29
a knave,29
is some,29
i took,29
thing to,29
eye .,29
father :,29
can make,29
of suffolk,29
think he,29
home to,29
shalt thou,29
"sport ,",29
"deed ,",29
keep the,29
go on,29
well i,29
with mine,29
"battle ,",29
a strange,29
", pompey",29
"spirits ,",29
i but,29
given me,29
"charles ,",29
or if,29
should he,29
"proteus ,",29
my very,29
a stranger,29
reason .,29
every day,29
the watch,29
"should ,",29
he came,29
keep it,29
what art,29
"neither ,",29
being a,29
back to,29
"boys ,",29
will :,29
that by,29
of so,29
"to't ,",29
a son,29
as ever,29
it now,29
of norfolk,29
"general ,",29
. an,29
to pay,29
o that,29
"less ,",29
thy soul,29
york .,29
ha ',29
"says ,",29
a devil,29
a one,29
pleasure .,29
two of,29
make haste,29
fight with,29
: be,29
's gone,29
no :,29
the war,29
made to,29
great a,29
sleep .,29
and though,29
them both,29
by gar,29
seem 'd,29
then he,29
this good,29
wife 's,29
"lancaster ,",29
my queen,28
be that,28
the roman,28
"troilus ,",28
well ?,28
", am",28
it did,28
ere you,28
's one,28
am so,28
"consent ,",28
to help,28
know i,28
and still,28
", marcus",28
whom you,28
: which,28
of hell,28
"jove ,",28
the villain,28
time and,28
and look,28
", somerset",28
do well,28
death ?,28
on us,28
prince and,28
'gainst the,28
my word,28
is her,28
"coming ,",28
! they,28
have with,28
speak a,28
"kingdom ,",28
"judge ,",28
which they,28
best .,28
this my,28
i made,28
! there,28
last night,28
's an,28
my sight,28
see :,28
are come,28
mistress ',28
issue of,28
fear me,28
seems to,28
madam :,28
let thy,28
where are,28
"awake ,",28
i ?,28
i humbly,28
"came ,",28
well met,28
thou speak'st,28
about it,28
be thus,28
the child,28
not as,28
"highness ,",28
hear of,28
duke .,28
yet a,28
word with,28
or that,28
"ass ,",28
if thy,28
a paper,28
tell them,28
not take,28
"patient ,",28
] what,28
this present,28
made you,28
fool !,28
which way,28
most noble,28
me go,28
thy sword,28
enter two,28
as an,28
they that,28
my uncle,28
'll see,28
tell us,28
love the,28
prince 's,28
the point,28
who should,28
would fain,28
thine .,28
to prison,28
"dear ,",28
"exeter ,",28
good time,28
could have,28
that should,28
child .,28
sit down,28
among the,28
"manners ,",28
i bid,28
"met ,",28
"sense ,",28
my fortunes,28
i hate,28
"valour ,",28
be call,28
my true,28
not at,28
to-morrow .,28
thou a,28
", hal",28
up :,28
"turn ,",28
"thief ,",28
my most,28
to serve,28
"cold ,",28
. in,28
put me,28
thou lovest,28
we did,28
our general,28
"andronicus ,",28
henry vi,28
"city ,",28
they come,28
", masters",28
word :,28
heaven 's,28
of day,28
his power,28
make no,28
gone to,28
i with,28
there i,28
"like ,",28
done :,28
i protest,28
. god,28
"within ,",28
them not,28
enter sir,28
which of,28
wit .,28
's more,28
", york",28
mad .,28
shalt have,28
them that,27
"morning ,",27
bade me,27
farewell :,27
! by,27
page .,27
"heads ,",27
ten times,27
find a,27
bear him,27
'll prove,27
upon their,27
do love,27
which in,27
"enemies ,",27
though the,27
condemn 'd,27
for no,27
have them,27
do no,27
as 'twere,27
heaven .,27
be satisfied,27
and men,27
to every,27
and death,27
hear .,27
of old,27
"water ,",27
how can,27
meet me,27
makes the,27
