ngram,count
", i saw",17
"but , in",17
you know the,17
my leave .,17
is like a,17
good morrow to,17
: i had,17
the eyes of,17
and you are,17
. pray you,17
"'s house ,",17
that ever i,17
"me , the",17
the manner of,17
as is the,17
"him , that",17
"i said ,",17
"what , what",17
is the king,17
"what , my",17
"an hour ,",17
for that i,17
at it .,17
: what 's,17
"in thee ,",17
", though he",17
"i was ,",17
", he had",17
"then , in",17
"lord , if",17
", alas !",17
"i protest ,",17
to do .,17
"? speak ,",17
of her .,17
"for that ,",17
king henry 's,17
please your grace,17
? do you,17
"your father ,",17
in the palace,17
", my masters",17
i am sick,17
let it not,17
the king my,17
", no doubt",17
thou shalt find,17
what you will,17
to the world,17
mine own .,17
"that i ,",17
", more than",17
any thing .,17
or no .,17
'item : she,17
"my will ,",17
"to die ,",17
: he 's,17
i charge you,17
us to the,17
within this hour,17
of me ?,17
"what , will",17
: for the,17
", that would",17
"why , she",17
we shall be,17
i know thou,17
"come in ,",17
", truly ,",17
him to his,17
"you , tell",17
", good lady",17
go to bed,17
his head .,17
i think the,17
if he do,17
", as in",17
"octavius caesar ,",17
let me hear,17
"the house ,",17
a king .,17
out of your,17
had rather be,17
i humbly thank,17
", and some",17
to her .,17
in the night,17
: let him,17
"believe it ,",17
", my brother",17
go along with,17
", not so",17
of the time,17
: he will,17
"i shall ,",17
if i have,17
half an hour,17
"you may ,",17
you are .,17
to the queen,17
"is , to",17
in this .,17
glad to see,17
public place .,17
", my boy",17
a public place,17
it will be,17
what is thy,17
", a '",17
i am content,17
"charge thee ,",17
", away ,",17
enter mark antony,17
"sir , she",17
"do you ,",17
", such as",17
"fear not ,",17
the body of,16
"lord , a",16
my heart :,16
"o , you",16
and all that,16
and thou art,16
", but now",16
me from the,16
i. london .,16
my love .,16
i have forgot,16
from him .,16
till i have,16
the court .,16
the way of,16
"you , he",16
all this while,16
with you ?,16
you not ?,16
"ay , so",16
scene i. london,16
to see thee,16
"should be ,",16
", my son",16
", harry ,",16
you not .,16
a thousand times,16
for his sake,16
", these are",16
i am very,16
he could not,16
by the way,16
would it were,16
the man .,16
is a very,16
mine own part,16
so full of,16
", not for",16
"me see ,",16
lucilius ' servant,16
"from thee ,",16
"nay , you",16
"but , if",16
"therefore , i",16
"o , a",16
? i 'll,16
"farewell , and",16
", ladies ,",16
: but if,16
in me .,16
the life of,16
", which he",16
and we 'll,16
. you have,16
", where 's",16
with him :,16
i would it,16
more than the,16
"lord , sir",16
'll give thee,16
by ' r,16
i 'll call,16
and not a,16
", to thy",16
of the law,16
of death .,16
so good a,16
and the king,16
you would not,16
"the lord ,",16
", though the",16
"well met ,",16
"my head ,",16
"his heart ,",16
and for the,16
it were a,16
you love me,16
o ' my,16
? i am,16
of him that,16
is no more,16
to the duke,16
", to your",16
", they will",16
he hath not,16
", he has",16
if ever i,16
", if ever",16
and he 's,16
", he did",16
. here comes,16
my lord protector,16
", friends ,",16
"so , but",16
in his hand,16
. the duke,16
", demetrius ,",16
"mine , and",16
you have made,16
and then the,16
a plague upon,16
"'s blood ,",16
"well , what",16
my master .,16
"thee , for",16
"upon thee ,",16
"of orleans ,",16
"her , i",16
"but , soft",16
it out .,16
. i had,16
"thou liest ,",16
and out of,16
"sir , be",16
to the ground,16
what of that,16
that would be,16
to the purpose,16
yet i am,16
come to the,16
"of winchester ,",16
you have me,16
", here he",16
as in a,16
"thy heart ,",16
your grace 's,16
are you not,16
will you be,16
"and all ,",16
", pray ,",16
", to take",16
come your ways,16
"sir , if",16
", -- i",16
", fare you",16
for i can,16
my mother 's,16
the best of,16
", and such",16
"peace , peace",16
"o , if",16
"go , and",16
am a gentleman,16
be not so,16
to the capitol,16
"it was ,",16
", where the",16
thy mother 's,16
", and from",16
as i may,16
"and mine ,",16
't is my,16
be so .,16
", salisbury ,",16
upon him .,16
", and put",16
saint alban 's,16
have been a,16
by my soul,16
on me .,16
"indeed , sir",16
", but this",16
to such a,16
by my faith,16
to my lord,16
"to france ,",16
"look , how",16
"well , he",16
if thou darest,16
", not i",16
thou lovest me,16
"daughter , and",16
it with a,16
"away , away",16
and there is,16
the devil .,16
father 's house,16
"will , i",16
scene v. the,16
you will .,16
"may be ,",16
", captain ,",16
"of god ,",16
duke of suffolk,16
"you , be",16
", and no",16
", of all",16
do not think,16
of all .,16
. i would,16
i 'll never,16
. where 's,16
i were a,16
what sayest thou,16
"'d him ,",16
't is too,16
he is dead,16
"so , if",16
in the name,16
am bound to,16
"that , if",16
"god , i",16
"that , and",16
do as i,16
good night :,16
to have a,16
", but my",16
that i were,16
i had been,15
", be patient",15
to live .,15
"is mine ,",15
"sir , here",15
is true :,15
is the man,15
the house .,15
"come , thou",15
"her , but",15
"on her ,",15
' faith .,15
the cause of,15
", to do",15
"indeed , my",15
", master page",15
i hope i,15
it was the,15
"farewell , good",15
upon my life,15
"say , my",15
", i tell",15
", how he",15
be revenged on,15
he that is,15
"good lady ,",15
let them be,15
to see him,15
: if thou,15
: i think,15
and in my,15
"you have ,",15
"lord , for",15
: i pray,15
"for this ,",15
to speak of,15
but tell me,15
'll make a,15
my heart !,15
: thou shalt,15
", my friend",15
". farewell ,",15
", my father",15
that you will,15
dost thou hear,15
", ha ,",15
"he did ,",15
care not for,15
hear it .,15
"live , and",15
"me , good",15
"at me ,",15
he will be,15
"my conscience ,",15
"what , art",15
will be here,15
of the people,15
"thy life ,",15
so will i,15
the other .,15
and when you,15
and do not,15
like a man,15
"even now ,",15
i 'll show,15
"so long ,",15
i do believe,15
the face of,15
thee well .,15
i will speak,15
and i know,15
", help !",15
", boy .",15
", ' says",15
", whom i",15
", be it",15
", and bid",15
i must needs,15
"all this ,",15
't is his,15
to hear the,15
is not for,15
no more !,15
! who 's,15
", clifford ,",15
your brother 's,15
"that , for",15
i 'll warrant,15
and on the,15
your father .,15
with you :,15
john of gaunt,15
", where ,",15
"to come ,",15
and now i,15
", then the",15
"but , by",15
the daughter of,15
"fear me ,",15
and so am,15
"me , let",15
let him go,15
you come to,15
you are well,15
", upon my",15
"the word ,",15
is this !,15
that e'er i,15
and let them,15
"sword , and",15
the spirit of,15
"i , sir",15
"of nature ,",15
according to the,15
". prithee ,",15
"thee , thou",15
it will not,15
please your majesty,15
"all , and",15
"have said ,",15
". so ,",15
let me speak,15
", lady .",15
't is in,15
"before me ,",15
's not a,15
that i must,15
", hark !",15
"to love ,",15
"alas , i",15
me on the,15
"yes , i",15
", were i",15
and make him,15
what 's he,15
"bed , and",15
when i did,15
i will never,15
"but , my",15
", in faith",15
he had been,15
", an you",15
"in you ,",15
"this , i",15
in my life,15
you have no,15
"men , and",15
", go you",15
", what news",15
a cup of,15
should have been,15
and that is,15
the court of,15
a hall in,15
you will be,15
", till the",15
"you please ,",15
in him .,15
"not , and",15
' the earth,15
"me so ,",15
"is well ,",15
out of a,15
", till i",15
": now ,",15
"the capitol ,",15
that we are,15
"but , like",15
", where he",15
: i shall,15
but with a,15
", and know",15
't is done,15
king of france,15
for that which,15
of it ?,15
"any thing ,",15
"the french ,",15
"which , as",15
is my lord,15
", would you",15
an ass .,15
on you .,15
"thou wilt ,",15
i think .,15
"sweet lady ,",15
god save you,15
i had as,15
and this is,15
", caesar ,",15
is it that,15
"'d , but",15
", if a",15
is that ?,15
"which , being",15
pray you ?,15
that i would,15
i can do,15
"the city ,",15
that you may,15
"you , but",15
not for the,15
", to know",15
and when he,15
"of state ,",15
"in them ,",15
how shall i,15
i have made,15
"my word ,",15
say 't is,15
is the very,15
as good as,15
the state of,15
and all his,15
", as well",15
king edward iv,15
", i dare",15
", my master",15
"the wind ,",15
to do with,15
", clarence ,",15
". look ,",15
: if it,15
i have the,15
"in blood ,",15
to come .,15
a gentleman of,15
for they are,15
he 's not,15
to the people,15
"me , then",15
", montague ,",15
i have .,15
but now i,15
i may be,15
"'s life ,",15
was wont to,15
"me , thou",15
think you ?,15
you know not,15
not that i,15
i have told,15
i am an,15
", as ,",15
", i protest",15
if you would,15
but i shall,15
the news ?,15
"have been ,",15
the loss of,15
't is strange,15
speak to him,15
for this time,15
i love him,15
"me now ,",15
have it so,15
it not ?,15
not a man,15
you well :,15
you do me,15
"madam , you",15
and i shall,15
i would fain,15
you have seen,15
the time is,15
of england 's,14
no further .,14
it is an,14
"of thine ,",14
"well then ,",14
"her father ,",14
dost thou know,14
i was a,14
follow me .,14
", thou dost",14
"your name ,",14
a word :,14
"more , i",14
. a hall,14
"sir , --",14
the nature of,14
so long as,14
"welcome , sir",14
"her , she",14
"! but ,",14
", and die",14
to make thee,14
the crown .,14
. i must,14
"go , go",14
in god 's,14
yet i know,14
", then :",14
"villain , thou",14
"what , shall",14
"go on ,",14
"your wife ,",14
", mistress ford",14
of the state,14
: i can,14
"the door ,",14
by god 's,14
": why ,",14
he is gone,14
"mistress page ,",14
am glad to,14
and that the,14
"sir , is",14
be hang 'd,14
"ay , if",14
", she was",14
"this way ,",14
"for , as",14
", in their",14
be ruled by,14
"of suffolk ,",14
"friend , and",14
"life , and",14
to give me,14
", so you",14
: we will,14
but that 's,14
than i have,14
's but a,14
", thou liest",14
"it , sir",14
if thou be,14
for thou hast,14
"nay , he",14
may it please,14
the emperor 's,14
"is , i",14
sir : i,14
if he had,14
", my sweet",14
", it 's",14
"the devil ,",14
"ay , by",14
"in vain ,",14
"'d , my",14
"one side ,",14
", and sir",14
's here ?,14
and all things,14
come hither :,14
", what of",14
we are not,14
and there 's,14
is not in,14
"good friends ,",14
for me :,14
"us all ,",14
", and most",14
"nay , let",14
the day .,14
the day !,14
beseech your grace,14
"fair , and",14
"here , here",14
"o , pardon",14
"my horse ,",14
that i love,14
look 'd on,14
", who hath",14
! what a,14
"is , my",14
is thy name,14
", -- as",14
", for our",14
the head of,14
's this ?,14
there was a,14
in spite of,14
the day is,14
to see this,14
", thou wilt",14
i might have,14
have we here,14
"the cause ,",14
"lord , it",14
", speak ,",14
", and did",14
speak with me,14
us all .,14
and by .,14
"back again ,",14
"indeed , i",14
on the earth,14
to say .,14
on the ground,14
"him , if",14
is not that,14
"with them ,",14
i do ?,14
", edmund ,",14
of my father,14
my sword .,14
such a man,14
even with the,14
thou hast not,14
"upon you ,",14
", but they",14
"! nay ,",14
'll bring you,14
"come , bring",14
: she is,14
"but yet ,",14
"have it ,",14
: here 's,14
", charmian ,",14
"me , when",14
", or rather",14
"go , get",14
i know your,14
to look on,14
", in your",14
", nor no",14
dost thou not,14
", with attendants",14
"way , and",14
away with her,14
"the town ,",14
"is yours ,",14
not well .,14
", in that",14
"of peace ,",14
'll leave you,14
"ay me ,",14
i must go,14
", the which",14
in the court,14
: but yet,14
"sir , by",14
", sir andrew",14
"fool , and",14
is true .,14
", -- a",14
but i would,14
", -- that",14
"my daughter ,",14
for the which,14
. enter the,14
"the war ,",14
to say so,14
but as a,14
", and shall",14
i know my,14
"hark you ,",14
"i must ,",14
it is but,14
", or in",14
of my lord,14
thou dost not,14
"not know ,",14
cry you mercy,14
by the lord,14
", to give",14
is not my,14
"by this ,",14
his highness ',14
and not to,14
", take my",14
i give thee,14
", in thy",14
"them all ,",14
", who is",14
you are like,14
. another room,14
' r lady,14
"r lady ,",14
like to the,14
", they would",14
"sure , he",14
had as lief,14
"here , and",14
"i hear ,",14
: do not,14
"there , and",14
"from hence ,",14
as we are,14
that you should,14
as far as,14
his life .,14
i am much,14
"yes , my",14
", at your",14
i am but,14
"'s eyes ,",14
? i have,14
what have you,14
"assure you ,",14
on his head,14
as i think,14
", and turn",14
him like a,14
: let 's,14
", camillo ,",14
be it so,14
"an ass ,",14
"away , i",14
me from my,14
": for ,",14
"his hand ,",14
"! ay ,",14
"pray , sir",14
"your son ,",14
let 's go,14
will not hear,14
", when it",14
thou hast a,14
scene i. before,14
"him , or",14
't is thought,14
"well , you",14
more of this,14
"a child ,",14
", what ,",14
"house , and",14
"your brother ,",14
"the heavens ,",14
to see your,14
"of man ,",14
pray you .,14
", fool ,",14
should be so,14
here is my,14
my house .,14
will have it,14
"a dog ,",14
thou hast no,14
", that hath",14
't is now,14
"me leave ,",14
"'s head ,",14
"thy face ,",14
will not .,14
you and your,14
rosencrantz and guildenstern,14
"yet , to",14
", that did",14
"king henry ,",14
"a friend ,",13
"say'st thou ,",13
: the king,13
thee well :,13
. if it,13
when he is,13
", to this",13
", and see",13
do beseech your,13
though i am,13
", i swear",13
thee in the,13
", for mine",13
you must needs,13
let me know,13
", if that",13
it is your,13
! how now,13
", is a",13
", god ,",13
", do i",13
may not be,13
"well , if",13
that 's all,13
"your hands ,",13
", he must",13
the help of,13
"faith , sir",13
on my head,13
"for ever ,",13
that he will,13
", take this",13
in despite of,13
", ' i",13
it is as,13
"by him ,",13
my wife .,13
"me , or",13
"the streets ,",13
which i would,13
", i doubt",13
to make us,13
"welcome , my",13
and what is,13
? and what,13
"the place ,",13
: and the,13
the man that,13
"this place ,",13
you are so,13
that they have,13
another room in,13
", shallow ,",13
she can not,13
the count 's,13
i was born,13
of men .,13
", here i",13
i 'll bear,13
"know it ,",13
a world of,13
it please your,13
"see , see",13
! here 's,13
at all .,13
in the same,13
for that .,13
"thy name ,",13
but to be,13
do not you,13
"now , if",13
your highness .,13
", he ,",13
she will not,13
i say to,13
for your own,13
"sir , this",13
"the last ,",13
"truly , i",13
to thee ?,13
upon me .,13
and like a,13
thou art too,13
's your will,13
", though thou",13
but i can,13
him to be,13
"of hereford ,",13
", since i",13
of rome .,13
as i would,13
", or any",13
the honour of,13
"the wars ,",13
my lord 's,13
she 's dead,13
"shall be ,",13
in the air,13
to your majesty,13
by all the,13
that you do,13
henry the fifth,13
the queen of,13
! i would,13
. let us,13
"true , and",13
for me ?,13
"my boy ,",13
"and soldiers ,",13
"look , where",13
", no man",13
"thou canst ,",13
would i could,13
when we have,13
"nay , it",13
and they shall,13
me in this,13
"thy love ,",13
on me ?,13
"no , good",13
"your eyes ,",13
"brother , i",13
what hast thou,13
in my mind,13
it is in,13
"? well ,",13
the bishop of,13
mark antony and,13
go with thee,13
"of late ,",13
"it , it",13
"of honour ,",13
"so , good",13
"my tongue ,",13
house of lancaster,13
how is it,13
", upon the",13
"did , my",13
"ay , or",13
for he hath,13
as if he,13
", that your",13
thou wilt not,13
when it is,13
let us not,13
lord of york,13
and would not,13
the thing i,13
can not do,13
", give him",13
god be wi,13
with her !,13
there is my,13
be wi ',13
him in his,13
", in all",13
wi ' you,13
there 's one,13
of the sun,13
", mark antony",13
for my life,13
to be my,13
if you had,13
can not come,13
to make it,13
more than a,13
", alack ,",13
"then , for",13
", but with",13
